보고연도,보고국가,원조기관,사업구분,수원국코드,사업실시기관,채널코드,양자_다자,자금구분코드,자금형태코드,원조유형,사업명,사업분야,지역명,사업설명,지속가능개발목표(SDGs),성평등,환경지원,참여형개발_지배구조개선_민주화_인권,무역개발,재난위험경감,장애인권리,영양,모자보건,생물다양성,기후변화완화,기후변화적응,사막화,기술협력,프로그램원조,프로젝트원조코드,혼합신용,통화,약정액,지출액,증여등가액,회수액,비구속성금액,부분구속성금액,구속성금액,투자관련기술협력금액,프로젝트원조 전문가 파견 비용(약정액),프로젝트원조 전문가 파견 비용(지출액),수출신용금액,레버리징 메카니즘,민간재원 동원금액,동원된 자금출처,상환방식,연간상환횟수,이자율,제2이자율,최초상환일,최종상환일,이자수취액,차관잔액,연체원금,연체이자,차년도상환원금,차년도지불이자,자료제출기관
2019,742,4,1,738,Public-Private Partnership (PPP),31000,1,10,110,C01,"Strengthening the Poultry Value Chain in Sulawesi, Indonesia",43040:100,FAR EAST ASIA,1. Enhance productivity of corn farm coop 2. Enhance productivity of chicken farm 3. Establish a forage factory and operate,9,1,0,0,0,0,,,0,0,0,0,0,,,1,,302,792,167,0,0,792,0,0,0,,,0,0.01,1090.909,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,798,Public-Private Partnership (PPP),31000,1,10,110,C01,Creative Technology Solution Prep-Course ,25010:100,ASIA UNSPECIFIED,"Capacity building training program for innovators focused on utilizing their technology and innovative ideas to reach SDG goals in Vietnam, Indonesia and India",17.17; 17.3,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,247,234,0,0,247,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,289,Public-Private Partnership (PPP),31000,1,10,110,C01,Technical Assistance Facility of the responsAbility Renewable Energy Holding,24040:100,SOUTH OF SAHARA,Technical Assistance Facility of the responsAbility Renewable Energy Holding in sub-sarahan countries,17.3,0,1,0,0,0,,,0,0,1,0,0,,,1,,302,1000,189,0,0,1000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,614,Public-Private Partnership (PPP),31000,1,10,110,C01,KF(Kyrgyzstan Friends) Silk Road Cultural Tourism Development Project,33210:100,SOUTH & CENTR. ASIA,1. Establish an enabling enviorment including adequate infrastructure 2. Capacity building and job creating 3. Development of tourisn product and Pilot run of a business,8.9,1,0,0,0,0,,,0,0,0,0,0,,,1,,302,792,671,0,0,792,0,0,0,,,0,0.01,258.01,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,282,Public-Private Partnership (PPP),31000,1,10,110,C01,SMC(Serengeti Media Center) activation business plan,15110:100,SOUTH OF SAHARA,1. Support SMC stable operation 2. Attain sustainability for SMC management 3. Establish a sustainable business value chain by running a small sized pilot business,8.5,1,0,0,0,0,,,0,0,0,0,0,,,1,,302,792,275,0,0,792,0,0,0,,,0,0.01,1168.391,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,738,Public-Private Partnership (PPP),31000,1,10,110,C01,An Intensification Project of Resource Cyclical Business Capability through Constructing Recycling Manufacturing Plant in Indonesia.,14050:100,FAR EAST ASIA,"1. Constructing Production Line, 2. High Skilled Manpower Training , 3. Constructing Resource Recycling System",12.5,0,2,0,0,0,,,0,0,0,0,0,,,1,,302,447,312,0,0,447,0,0,0,,,0,0.01,351.909,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,755,Public-Private Partnership (PPP),31000,1,10,110,C01,Philippines Small Island Areas Water-Energy NEXUS Project,23230:100,FAR EAST ASIA,1. Water Treatment System installation 2.Water photovoltaic plant installation 3. Sustainable maintenance training,6.4; 7.2,0,2,0,0,0,,,0,0,2,2,0,,,1,,302,663,441,0,0,663,0,0,0,,,0,0.01,1293.085,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,753,Public-Private Partnership (PPP),31000,1,10,110,C01,Mongolia automobile recycling system improvement system construction and recycling pilot project,21010:100,FAR EAST ASIA,1. Establish a neo value chain in car recycle industry by setting up regulation and infrastructure 2. Development of an IT system to manage car recycle mechanism 3. Establish a sustainable business model by utilizing a car recycle center,12.2; 8.4; 9.a,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,792,411,0,0,792,0,0,0,,,0,0.01,1430.349,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,Public-Private Partnership (PPP),31000,1,10,110,C01,Vietnam Digital Korean language education Capacity Enhancement Project,11330:100,FAR EAST ASIA,"1. Korean E-learning platform operation, 2. Smart Korean class operation, 3. Job searching website operation",4,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,515,340,0,0,515,0,0,0,,,0,0.01,524.995,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,Public-Private Partnership (PPP),31000,1,10,110,C01,Establishment and support of job-creating education and training center through cultivating cyber security personnel in Vietnam,15210:100,FAR EAST ASIA,"Purchase of equipment and equipment, Local Workshop, Seminar , Education, Dispatch of external experts",16,0,0,2,0,0,,,0,0,0,0,0,,,1,,302,450,298,0,0,450,0,0,0,,,0,0.01,204.434,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,Public-Private Partnership (PPP),31000,1,10,110,C01,Vietnam Telemedicine System Project,12220:100,FAR EAST ASIA,"Design Telemedicine System, Develop Telemedicine System, Test and validation, Medical kit design, Medical kit unit purchase, Introduction of local system and Training Operator and Health Worker",3,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,302,199,0,0,302,0,0,0,,,0,0.01,146.991,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,Public-Private Partnership (PPP),31000,1,10,110,C01,Establishment of Smart Call Center in Hospitals and Vocational Schools in Vietnam,12191:100,FAR EAST ASIA,"Establishment of Smart Call, Establishment of vocational school, Training programs of vocational school",3,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,464,308,0,0,464,0,0,0,,,0,0.01,198.936,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,Public-Private Partnership (PPP),31000,1,10,110,C01,Development of hands-free smart helmet for better road safety and protection of life and property of motorcycle riders in Vietnam,43030:100,FAR EAST ASIA,"Prevention of Public Transport Accidents in Viet Nam through development of portable radar-sensored auto-x- system, and Saving social cost from prevention of public transport accidents",3.6.,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,273,165,0,0,273,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,738,Public-Private Partnership (PPP),31000,1,10,110,C01,Establishment of rural resource circulation model through recycling food waste using BSF,23183:100,FAR EAST ASIA,"Development of district-level food waste recycling model in Indonesia by using Black Soldier Fly (BSF), which feeds on food waste",11.6.,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,455,310,0,0,455,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,728,Public-Private Partnership (PPP),31000,1,10,110,C01,Improving the learning environment of the visually impaired in Cambodia by developing and distributing a paperless and erasable braille slate,23183:100,FAR EAST ASIA,"To develop device paperless and erasable braille slate which is designed to be erasable, reusable and used in any setting just like small white board to increase the math learning outcome of middle school Cambodian students",4.2.,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,273,190,0,0,273,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,645,Public-Private Partnership (PPP),31000,1,10,110,C01,A Monitoring Solution for Sexual Assault using Sound-based Event Detection,15180:100,SOUTH & CENTR. ASIA,A Monitoring Solution for Sexual Assault using Sound-based Event Detection for women in developing countries,4,2,0,0,0,0,,,0,0,0,0,0,,,1,,302,273,165,0,0,273,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,282,Public-Private Partnership (PPP),31000,1,10,110,C01,Tanzania village water purification project (fluoride removal),14030:100,SOUTH OF SAHARA,"In many parts of Tanzania, there are serious problems with the health and hygiene of residents due to the high concentration of fluoride-containing groundwater, but it is very difficult to solve. To solve this problem, a project to supply fluoride-free water by installing a small water purification plant",6.3,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,455,225,0,0,455,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,282,Public-Private Partnership (PPP),31000,1,10,110,C01,Solar Powered charging station that rewards parents in exchange for sending their childrend to school (Solar Cow),23183:100,SOUTH OF SAHARA,Solar Powered charging station that rewards parents in exchange for sending their childrend to school,8.6,0,1,0,0,0,,,0,0,1,0,0,,,1,,302,273,165,0,0,273,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,769,Public-Private Partnership (PPP),31000,1,10,110,C01,Development of vacuum kit to extend medicinal effect of pills in Vietnam,12191:100,FAR EAST ASIA,Dvelopment of vacuum container for prolonged effective period for pills Eastablishing local partnership,3.8,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,273,190,0,0,273,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,248,Public-Private Partnership (PPP),31000,1,10,110,C01,"Multiplex Immunodiagnosis Solution for HIV, HBV, Syphilis among Fertile Women in Kenya",12191:100,SOUTH OF SAHARA,"Development of diagnostic kit and solutions with high performance - sensitivity and specificity  90&#38;#37, time to get test results  30m Evidence based marketing staretegies and partnership in Kenya",3.3,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,273,190,0,0,273,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,728,Public-Private Partnership (PPP),31000,1,10,110,C01,"Developing AI based Software for prognosing cervical cancer, operable on mobile, in Cambodia",13040:100,FAR EAST ASIA,"Dvelopment of HPV diagnosis app, workable in medical setting IRB approved and partnership with 2 local partners",3.7,0,2,0,0,0,,,0,0,0,0,0,,,1,,302,273,190,0,0,273,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,645,Public-Private Partnership (PPP),31000,1,10,110,C01,Developing mobile AI eye screening solution for children in India,12191:100,SOUTH & CENTR. ASIA,"Public-Private-Partnership Project for advance development of optical diagonsis solution Authorized for relevant certification, i.g. ISO and FDA",3.8,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,273,216,0,0,273,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,635,Public-Private Partnership (PPP),31000,1,10,110,C01,"Rural economic revitalization project through Avocado farm and processing production in Taunggyi, Myanmar",43040:100,SOUTH & CENTR. ASIA,"1. Building Avocado Farm, 2. Building Agri-food Processing System , 3. Establishment of long-term growth base by securing competitiveness of import and export of agricultural products",2.3,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,413,273,0,0,413,0,0,0,,,0,0.01,1515.269,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,285,Donor country-based NGO,22000,1,10,110,C01,Improving the effectiveness of public primary school education in Northern Uganda (Gulu and Omoro): Provision for school consulting services,11220:100,SOUTH OF SAHARA,"HoE International will be providing Ugandan primary schools with its consulting services via School Learning Community (SLC), Lead Teacher Community (LTC), including school issues (teaching methodologies, school administration, PTA and community networks) to improve school effectiveness.",4.1,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,740,218,0,0,740,0,0,0,,,0,0.01,205.682,0.001,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,755,KOICA,11000,1,10,110,C01,Establishment of an Integrated 3D-GIS based Water Resources Management Information System for the Pampanga River Basin,14010:100,FAR EAST ASIA,This project will improve the management and regulation of water resources through effective allocation  as well as  minimize   environmental issues and reduce  impacts of climate change to water resources,6.5,0,2,1,0,1,,,0,0,0,0,0,,,1,,302,5800,823,0,0,5800,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,755,Global Green Growth Institute,47136,1,10,110,C01,Climate Resilience and Inclusive Green Growth for Poor Rural Communities,31181:100,FAR EAST ASIA,1. Provision of infrastructures that address the impacts of climate change and natural disasters 2. Provision of rural infrastructure that improve the productivity of agricultural workers and Micro Small and Medium Enterprises 3. Formulation and adoption of national and local policies that promote climate resilience for rural communities and Micro Small and Medium Enterprises 4. Development and investment matching for large scale and bankable infrastructure projects,13,0,2,0,0,1,,,0,0,2,2,0,,,1,,302,5000,10,0,0,5000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,133,KOICA,11000,1,10,110,C01,Project of providing protocol cars for the Ministry of Foreign Affairs of the State of Libya,15110:100,NORTH OF SAHARA,Ministry of Foreign Affairs of South Korea provides three protocol cars(K9) to Ministry of Foreign Affairs of Lybia,16,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,192,192,0,0,192,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,63,KOICA,11000,1,10,110,C01,Donation of Medical Equipment to the Military Medical Academy in Serbia,12230:100,EUROPE,Supporting the latest medical devices such as mammography equipment and bone density meters at Belgrade Military Hospital,16,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,189,189,0,0,189,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,610,KOICA,11000,1,10,110,C01,Patrol Vehicle Donation for Armenia,15110:100,SOUTH & CENTR. ASIA,Strengthening the security capabilities of Armenia`s National Police Agency through the support of patrol car,3,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,23,23,0,0,23,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,612,KOICA,11000,1,10,110,C01,Equipment Support for the Printing House of the Parliament of Georgia,11120:100,SOUTH & CENTR. ASIA,Promote the Government`s National Assembly Policy through the Establishment of Printing Facilities Support Center for the Establishment of Printing Center in Georgia,4,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,47,47,0,0,47,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,615,KOICA,11000,1,10,110,C01,Equipment Support for the National Library of Tajikistan,11120:100,SOUTH & CENTR. ASIA,"By supporting printing and binding machines, which are the largest book publishing equipment in Tajikistan, the largest of its kind in Central Asia, the National Library`s capacity building and the ability to provide academic support",4,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,13,13,0,0,13,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,616,KOICA,11000,1,10,110,C01,Renovation and Installment of Language Labs for Turkmen National Institute of the World Languages named after Dovletmammet Azadi,11120:100,SOUTH & CENTR. ASIA,A Study on the Improvement of Educational Environment through the Rehabilitation of Multimedia Classrooms and New Language Classrooms in Korea in February 2011,4,0,0,0,0,0,,,0,0,0,0,0,,,1,,302,123,123,0,0,123,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,755,Food and Agricultural Organisation,41301,1,10,110,C01,The Support to Agriculture and Agribusiness Enterprises in Mindanao for Sustainable Development Project in Philippines,31191:100,FAR EAST ASIA,"1 Agriculture and fisheries-based livelihoods of smallholder farmers and marginal fishers, returned IDPs and their families increased productivity 2. Small farmers and other target groups fully integrated into agriculture value chains",2,0,1,1,0,0,,,0,0,0,0,0,,,1,,302,6000,1889,0,0,6000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,832,World Health Organisation - assessed contributions,41307,1,10,110,C01,Strengthening Health Adaptation to Climate Change in Fiji,12110:100,MELANESIA,"Strengthened capacity of health workforce, laboratory capacity, and facilities in providing health, Improved capacity in surveillance and health information management to detect and respond to climate-sensitive health risks, Enhanced governance and community empowerment to adapt to the health impacts of climate change",3,0,1,0,0,0,,,0,0,0,0,0,,,1,,302,6000,0,0,0,6000,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,1,665,KOICA,11000,1,10,110,C01,Establishment of Pak-Korea Testing Facility for Solar &#38; Allied Equipment,32182:100,SOUTH & CENTR. ASIA,"Contribute to R &#38; D and industrial development of photovoltaic field through capacity building of PCRET, construction of testing laboratory, provision of facilities, and consulting for certification",7,0,1,0,1,0,,,0,0,1,0,0,,,1,,302,9500,548,0,0,9500,0,0,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
