번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수
75,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2010.1.15,,3,폐업,2,폐업,2017.3.10,,,,054-457-5807,,730-815,경상북도 구미시 고아읍 봉한리 34,,,수현환경,2020.10.26 9:51,U,2020.10.28 2:40,,322278.7555,299754.8533,분뇨등관련영업관리,,,,,,,
76,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2015.12.23,,3,폐업,2,폐업,2017.2.17,,,,,,,경상북도 구미시 산동읍 송산리 384,경상북도 구미시 산동읍 송산2길 10-52,39161,나리축사,2020.10.26 10:29,U,2020.10.28 2:40,,333073.708,303943.8014,분뇨등관련영업관리,,,,,,,
77,가축분뇨 수집운반업,09_30_01_P,5310000,5.31E+17,2017.1.25,,3,폐업,2,폐업,2018.3.29,,,,,,,경상남도 진주시 호탄동 644-7,경상남도 진주시 호탄길34번길 3 (호탄동),52819,그린영농,2018.3.29 17:55,I,2018.8.31 23:59,축산관련 서비스업,301645.5455,185628.3303,분뇨등관련영업관리,축산관련 서비스업,,,,,,
78,가축분뇨 수집운반업,09_30_01_P,5310000,5.31E+17,2013.8.28,,3,폐업,2,폐업,2017.5.26,,,,055-754-0601,,660-170,경상남도 진주시 장대동 107-4,경상남도 진주시 남강로 692 (장대동),52759,(주)청호산업,2017.5.26 17:53,I,2018.8.31 23:59,폐기물 수집운반업,298968.4492,188551.0851,분뇨등관련영업관리,폐기물 수집운반업,,,,,,
79,가축분뇨 수집운반업,09_30_01_P,4470000,4.47E+17,2013.10.22,,3,폐업,2,폐업,2017.2.15,,,,882-2339,,369-854,충청북도 음성군 감곡면 오향리 808-6,충청북도 음성군 감곡면 장감로218번길 40-10,,주식회사 정연테크,2017.2.15 10:30,I,2018.8.31 23:59,,256743.6167,401788.0807,분뇨등관련영업관리,,,,,,,
80,가축분뇨 수집운반업,09_30_01_P,4470000,4.47E+17,2017.3.27,,3,폐업,2,폐업,2021.1.27,,,,439277288,,,충청북도 음성군 감곡면 오향리 514-7,충청북도 음성군 감곡면 장감로 193,27610,푸른환경,2021.1.27 10:52,U,2021.1.29 2:40,,257100.2805,401938.8772,분뇨등관련영업관리,,,,,,,
81,가축분뇨 수집운반업,09_30_01_P,4470000,4.47E+17,2017.9.21,,3,폐업,2,폐업,2021.12.1,,,,,,,충청북도 음성군 감곡면 521-4,충청북도 음성군 감곡면 장감로 196,27609,미래환경,2021.12.1 17:24,U,2021.12.3 2:40,,257085.3678,401872.9022,분뇨등관련영업관리,,,,,0,,0
82,가축분뇨 수집운반업,09_30_01_P,3990000,3.99E+17,2020.2.3,,3,폐업,2,폐업,2023.7.25,,,,315735560,,,경기도 남양주시 오남읍 양지리 543-36,경기도 남양주시 오남읍 양지로281번길 96-34,12047,(주)태양유니온,2023.7.25 13:14,U,2023.7.27 2:40,,216687.2586,465383.8617,분뇨등관련영업관리,,,,,0,,0
83,가축분뇨 수집운반업,09_30_01_P,3940000,3.94E+17,2012.3.29,,3,폐업,2,폐업,2016.12.29,,,,031-872-9271,,412-010,경기도 고양시 덕양구 주교동 213-7,경기도 고양시 덕양구 원당로33번길 57  (주교동),,(주)문화환경건설연구소,2017.1.4 16:05,I,2018.8.31 23:59,,184881.3626,461684.0798,분뇨등관련영업관리,,,,,,,
84,가축분뇨 수집운반업,09_30_01_P,5470000,5.47E+17,2010.4.21,,3,폐업,2,폐업,2017.2.15,,,,9432918,,670-803,경상남도 거창군 거창읍 대동리 222-2,경상남도 거창군 거창읍 가조가야로 16,,농업회사법인 합자회사 거창친환경 액비유통센타,2017.2.15 13:46,I,2018.8.31 23:59,축산관련 서비스업,283311.5136,244306.3236,분뇨등관련영업관리,축산관련 서비스업,,,,,,
85,가축분뇨 수집운반업,09_30_01_P,5470000,5.47E+17,2015.8.17,,3,폐업,2,폐업,2017.4.5,,,,559444100,,670-804,경상남도 거창군 거창읍 대평리 1308-2,경상남도 거창군 거창읍 거함대로 3241,670-804,거창위생,2017.4.5 17:24,I,2018.8.31 23:59,,282874.8948,242795.7611,분뇨등관련영업관리,,,,,,,
86,가축분뇨 수집운반업,09_30_01_P,4770000,4.77E+17,2002.2.25,,3,폐업,2,폐업,2008.2.25,,,,,,595-871,전라북도 순창군 구림면 월정리 105,전라북도 순창군 구림면 밤재로 149-2,,푸르름,2008.3.13 16:54,I,2018.8.31 23:59,,204552.5396,216429.9533,분뇨등관련영업관리,,,,,,,
87,가축분뇨 수집운반업,09_30_01_P,4770000,4.77E+17,1999.10.13,,3,폐업,2,폐업,2019.12.6,,,,,,595-823,전라북도 순창군 동계면 신흥리 538-2,전라북도 순창군 동계면 충효로 592-29,,성동양동영농조합,2019.12.6 14:56,U,2019.12.8 2:40,축산관련 서비스업,222948.7513,217241.3022,분뇨등관련영업관리,축산관련 서비스업,,,,,,
88,가축분뇨 수집운반업,09_30_01_P,4770000,4.77E+17,2018.2.6,,3,폐업,2,폐업,2020.12.31,,,,,,,전라북도 순창군 쌍치면 용전리 620-1,전라북도 순창군 쌍치면 용전길 5-3,56007,순창액비유통센터영농조합법인,2021.1.26 11:33,U,2021.1.28 2:40,기타 축산업,201440.4557,223441.0546,분뇨등관련영업관리,기타 축산업,,,,,,
89,가축분뇨 수집운반업,09_30_01_P,4170000,4.17E+17,1997.11.25,,3,폐업,2,폐업,1998.5.9,,,,317736881,,476-823,경기도 양평군 양서면 양수리 562-6,,,양수정화사,2008.12.4 11:55,I,2018.8.31 23:59,,228038.9009,449217.5182,분뇨등관련영업관리,,,,,,,
90,가축분뇨 수집운반업,09_30_01_P,4170000,4.17E+17,1997.11.28,,3,폐업,2,폐업,2019.5.14,,,,317713244,,476-800,경기도 양평군 양평읍 덕평리 148-2,경기도 양평군 양평읍 잿말길 96,476-803,박인순정화사,2019.5.20 15:14,U,2019.5.22 2:40,,244455.8638,445429.3111,분뇨등관련영업관리,,,,,,,
91,가축분뇨 수집운반업,09_30_01_P,4810000,4.81E+17,2001.3.17,,3,폐업,2,폐업,2014.6.20,,,,616915656,,555-060,전라남도 여수시 중흥동 750-3,전라남도 여수시 여수산단4로 166-36 (중흥동),555-805,(주)에이치엔,2014.6.20 8:49,I,2018.8.31 23:59,,261474.2614,149005.5208,분뇨등관련영업관리,,,,,,,
92,가축분뇨 수집운반업,09_30_01_P,4810000,4.81E+17,2012.2.1,,3,폐업,2,폐업,2013.12.24,,,,616863900,,555-010,전라남도 여수시 학동 191-1,전라남도 여수시 소호로 634  (학동),,여수축산업협동조합,2013.12.24 13:00,I,2018.8.31 23:59,,260002.6692,140194.4274,분뇨등관련영업관리,,,,,,,
93,가축분뇨 수집운반업,09_30_01_P,5200000,5.2E+17,2013.2.19,,3,폐업,2,폐업,2016.1.19,,,,054-954-3673,,717-804,,경상북도 고령군 고령읍 연조길 13,717-801,고령위생,2016.1.19 15:31,I,2018.8.31 23:59,,314506.8539,248503.2854,분뇨등관련영업관리,,,,,,,
94,가축분뇨 수집운반업,09_30_01_P,5710000,5.71E+17,2014.3.31,,3,폐업,2,폐업,2020.11.25,,,,,,363-912,충청북도 청주시 흥덕구 옥산면 수락리 108-5,충청북도 청주시 흥덕구 옥산면 수락1길 38,,크린시티,2020.11.26 18:01,U,2020.11.28 2:40,폐기물 수집운반업,230622.1747,356438.5229,분뇨등관련영업관리,폐기물 수집운반업,,,,,,
95,가축분뇨 수집운반업,09_30_01_P,5710000,5.71E+17,2010.9.27,,3,폐업,2,폐업,2011.7.22,,,,043-218-4949,,363-781,충청북도 청주시 청원구 오창읍 각리 한라비발디아파트 804동 703호,,,공영환경,2011.7.22 17:58,I,2018.8.31 23:59,,,,분뇨등관련영업관리,,,,,,,
96,가축분뇨 수집운반업,09_30_01_P,5020000,5.02E+17,2001.3.30,,3,폐업,2,폐업,2007.1.1,,,,054 2781444,,790-841,경상북도 포항시 남구 대송면 옥명리 557-1,,,(주)삼일 이엠씨,2017.2.14 11:09,I,2018.8.31 23:59,,414616.7643,275422.2104,분뇨등관련영업관리,,,,,,,
97,가축분뇨 수집운반업,09_30_01_P,5020000,5.02E+17,2001.8.14,,3,폐업,2,폐업,2012.3.2,,,,054284 8000,,790-140,경상북도 포항시 남구 대도동 96-1,,,대성해양개발(주),2017.2.14 11:51,I,2018.8.31 23:59,,412924.2319,282537.1439,분뇨등관련영업관리,,,,,,,
98,가축분뇨 수집운반업,09_30_01_P,5020000,5.02E+17,2007.7.20,,3,폐업,2,폐업,2012.3.2,,,,,,790-340,경상북도 포항시 남구 청림동 710-8,,,대경피엔이,2017.2.14 11:48,I,2018.8.31 23:59,,417872.3858,281822.0815,분뇨등관련영업관리,,,,,,,
99,가축분뇨 수집운반업,09_30_01_P,5020000,5.02E+17,2007.8.2,,3,폐업,2,폐업,2012.3.2,,,,,,791-170,경상북도 포항시 북구 용흥동 488,경상북도 포항시 북구 새마을로 146  (용흥동),,대경피엔이,2017.2.14 11:48,I,2018.8.31 23:59,"하수, 분뇨 및 축산폐기물 처리업",411325.4187,285135.1426,분뇨등관련영업관리,"하수, 분뇨 및 축산폐기물 처리업",,,,,,
100,가축분뇨 수집운반업,09_30_01_P,5020000,5.02E+17,2010.4.12,,3,폐업,2,폐업,2012.1.5,,,,2781444,,,경상북도 포항시 남구 대잠동 974-8,경상북도 포항시 남구 대이로9번길 24  (대잠동),,(주)동지이엠씨,2017.2.14 10:46,I,2018.8.31 23:59,축산분뇨 처리업,411030.2242,282019.6881,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
101,가축분뇨 수집운반업,09_30_01_P,5020000,5.02E+17,2010.4.12,,3,폐업,2,폐업,2012.1.5,,,,2781444,,,경상북도 포항시 남구 대잠동 974-8,경상북도 포항시 남구 대이로9번길 24  (대잠동),,(주)동진이엠씨,2017.2.14 10:43,I,2018.8.31 23:59,축산분뇨 처리업,411030.2242,282019.6881,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
102,가축분뇨 수집운반업,09_30_01_P,5710000,5.71E+17,2017.10.12,,3,폐업,2,폐업,2018.7.25,,,,043-268-9977,,360-188,충청북도 청주시 상당구 월오동 337-0,충청북도 청주시 상당구 목련로 321-14 (월오동),360-188,가나환경,2018.7.25 15:01,I,2018.8.31 23:59,,247898.8292,345855.6458,분뇨등관련영업관리,,,,,,,
103,가축분뇨 수집운반업,09_30_01_P,5710000,5.71E+17,2017.10.12,,3,폐업,2,폐업,2022.8.23,,,,271-3113,,,충청북도 청주시 흥덕구 송절동 423,,,신평화개발,2022.8.23 15:02,U,2022.8.25 2:40,,239768.8234,350830.9395,분뇨등관련영업관리,,,,,0,,0
104,가축분뇨 수집운반업,09_30_01_P,5710000,5.71E+17,2017.10.12,,3,폐업,2,폐업,2021.3.11,2021.3.11,,,291-0014,,,충청북도 청주시 상당구 용암동 2060 부영1차아파트,"충청북도 청주시 상당구 월평로 243, 101동 1002호 (용암동, 부영1차아파트)",28780,새청주정화조,2022.8.29 12:48,U,2022.8.31 2:40,,245676.7062,345253.1557,분뇨등관련영업관리,,,,,0,,0
105,가축분뇨 수집운반업,09_30_01_P,5410000,5.41E+17,2001.7.13,,3,폐업,2,폐업,2013.1.18,,,,,,635-805,"경상남도 창녕군 창녕읍 교하리 37-22,26",,,영진,2013.1.18 13:48,I,2018.8.31 23:59,"하수, 분뇨 및 축산폐기물 처리업",,,분뇨등관련영업관리,"하수, 분뇨 및 축산폐기물 처리업",,,,,,
106,가축분뇨 수집운반업,09_30_01_P,5410000,5.41E+17,2012.1.12,,3,폐업,2,폐업,2020.12.31,,,,,,,경상남도 창녕군 장마면 강리 940-1 2통1반,경상남도 창녕군 장마면 강리길 11-1,635-871,그린환경,2021.2.1 16:53,U,2021.2.3 2:40,,333559.0966,218510.6065,분뇨등관련영업관리,,,,,,,
107,가축분뇨 수집운반업,09_30_01_P,4590000,4.59E+17,2004.3.29,,3,폐업,2,폐업,2014.12.3,,,,,,345-801,충청남도 청양군 청양읍 송방리 375-3,충청남도 청양군 청양읍 충절로 1205-4,345-801,영농조합법인청양군양돈협회,2014.12.3 15:55,I,2018.8.31 23:59,,181363.1544,328103.7668,분뇨등관련영업관리,,,,,,,
108,가축분뇨 수집운반업,09_30_01_P,5020000,5.02E+17,2018.8.29,,3,폐업,2,폐업,2020.2.12,,,,262-0474,,,경상북도 포항시 북구 흥해읍 대련리 55,경상북도 포항시 북구 흥해읍 새마을로 260 (광장주유소),37653,(주)신명,2020.2.12 16:52,U,2020.2.14 2:40,,410342.9049,285792.8041,분뇨등관련영업관리,,,,,,,
109,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2020.4.13,,3,폐업,2,폐업,2020.10.23,,,,,,,전라북도 김제시 검산동 322,전라북도 김제시 콩쥐팥쥐로 88 (검산동),54369,(유)신흥로지스,2020.10.23 14:22,U,2020.10.25 2:40,화물자동차 운송업,192235.0895,256382.9288,분뇨등관련영업관리,화물자동차 운송업,,,,,,
110,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2020.6.11,,3,폐업,2,폐업,2021.2.17,,,,,,,경상북도 구미시 고아읍 봉한리 34,경상북도 구미시 고아읍 숭선로 110,39152,농업회사법인 두일자연과학연구소(주),2021.2.17 15:11,U,2021.2.19 2:40,기타 특수목적용 기계 제조업,322278.7555,299754.8533,분뇨등관련영업관리,기타 특수목적용 기계 제조업,,,,,,
111,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2021.10.26,,3,폐업,2,폐업,2021.10.26,,,,,,,전라북도 김제시 순동 226-11,전라북도 김제시 콩쥐팥쥐로 256 (순동),54361,고원환경공사,2021.12.8 9:09,U,2021.12.10 2:40,,193617.81,257320.1809,분뇨등관련영업관리,,,,,0,,0
112,가축분뇨 수집운반업,09_30_01_P,4070000,4.07E+17,2001.3.26,,3,폐업,2,폐업,2021.11.19,,,,,,,경기도 이천시 마장면 장암리 575,경기도 이천시 마장면 이장로 227-42,17383,자연환경,2021.11.19 18:54,I,2021.11.21 0:22,,234023.658,419041.9785,분뇨등관련영업관리,,,,,0,,0
113,가축분뇨 수집운반업,09_30_01_P,5400000,5.4E+17,1999.11.2,,3,폐업,2,폐업,2014.10.28,,,,583-1377,,637-805,경상남도 함안군 가야읍 말산리 132-3,,,대한양돈협회함안군지부,2014.10.28 10:58,I,2018.8.31 23:59,,,,분뇨등관련영업관리,,,,,,,
114,가축분뇨 수집운반업,09_30_01_P,5400000,5.4E+17,2004.8.19,,3,폐업,2,폐업,2015.7.16,,,,,,,,경상남도 함안군 함안면 괴산2길 163-1,637-812,득성동새마을유지재산,2015.7.16 11:16,I,2018.8.31 23:59,,328868.6922,195114.6826,분뇨등관련영업관리,,,,,,,
115,가축분뇨 수집운반업,09_30_01_P,5400000,5.4E+17,2008.11.10,,3,폐업,2,폐업,2014.9.15,,,,,,637-823,경상남도 함안군 군북면 모로리 109,,,여명동축산영농조합법인,2014.9.15 14:58,I,2018.8.31 23:59,,320290.7561,196236.7419,분뇨등관련영업관리,,,,,,,
116,가축분뇨 수집운반업,09_30_01_P,5400000,5.4E+17,2011.8.5,,3,폐업,2,폐업,2011.8.8,,,,,,637-805,경상남도 함안군 가야읍 말산리 132-3,,,대한양돈협회함안군지부,2011.8.8 11:24,I,2018.8.31 23:59,,,,분뇨등관련영업관리,,,,,,,
117,가축분뇨 수집운반업,09_30_01_P,5400000,5.4E+17,2011.8.5,,3,폐업,2,폐업,2011.8.8,,,,5831377,,637-805,경상남도 함안군 가야읍 말산리 132-3,경상남도 함안군 가야읍 중앙남2길 37,,함안군가축분뇨재활용영농조합법인,2011.8.8 11:25,I,2018.8.31 23:59,,327995.9968,198365.6446,분뇨등관련영업관리,,,,,,,
118,가축분뇨 수집운반업,09_30_01_P,5400000,5.4E+17,2015.7.6,,3,폐업,2,폐업,2020.12.24,,,,,,637-812,경상남도 함안군 함안면 괴산리 704,경상남도 함안군 함안면 괴산2길 108-1,637-812,영복농장,2020.12.29 11:39,U,2020.12.31 2:40,축산업,328774.6873,195382.0984,분뇨등관련영업관리,축산업,,,,,,
119,가축분뇨 수집운반업,09_30_01_P,5400000,5.4E+17,2017.2.1,,3,폐업,2,폐업,2018.12.7,,,,555836171,,,,경상남도 함안군 가야읍 양포길 38-12,52033,청마농업회사법인(유),2018.12.7 9:14,U,2018.12.9 2:40,,327518.164,202644.2277,분뇨등관련영업관리,,,,,,,
120,가축분뇨 수집운반업,09_30_01_P,4540000,4.54E+17,1996.10.4,,3,폐업,2,폐업,2006.4.4,,,,,,320-830,충청남도 논산시 연무읍 죽평리 368,,,논산축산환경,2020.12.18 10:19,U,2020.12.20 2:40,,208902.9024,289858.28,분뇨등관련영업관리,,,,,,,
121,가축분뇨 수집운반업,09_30_01_P,4540000,4.54E+17,1996.10.4,,3,폐업,2,폐업,1996.10.4,,,,,,320-840,충청남도 논산시 가야곡면 육곡리 449-3,,,논산축산정화조,2020.12.18 10:20,U,2020.12.20 2:40,,214303.2105,292614.389,분뇨등관련영업관리,,,,,,,
122,가축분뇨 수집운반업,09_30_01_P,4540000,4.54E+17,2003.6.13,,3,폐업,2,폐업,2003.6.13,,,,,,320-080,충청남도 논산시 부창동 396-2,,,시민축산,2020.12.18 10:21,U,2020.12.20 2:40,,206739.4492,299116.952,분뇨등관련영업관리,,,,,,,
123,가축분뇨 수집운반업,09_30_01_P,4540000,4.54E+17,2006.9.29,,3,폐업,2,폐업,2013.6.5,,,,,,,충청남도 논산시 연무읍 동산리 903-17 기산아파트 102동 406호,충청남도 논산시 연무읍 동안로 870 (기산아파트),33008,농민축산환경,2020.12.18 10:27,U,2020.12.20 2:40,,209062.0885,292595.8118,분뇨등관련영업관리,,,,,,,
124,가축분뇨 수집운반업,09_30_01_P,3560000,3.56E+17,2002.7.23,,3,폐업,2,폐업,2008.4.10,,,,,,404-220,인천광역시 서구 석남동 223-198,인천광역시 서구 건지로121번길 50  (석남동),,(주)그린스코,2008.4.10 15:38,I,2018.8.31 23:59,,169493.8526,444666.1222,분뇨등관련영업관리,,,,,,,
125,가축분뇨 수집운반업,09_30_01_P,5420000,5.42E+17,2006.1.10,,3,폐업,2,폐업,2012.6.28,,,,,,638-932,경상남도 고성군 하이면 덕호리 559-3,,,(주)조은환경,2015.2.4 10:03,I,2018.8.31 23:59,,302504.0953,159333.9534,분뇨등관련영업관리,,,,,,,
126,가축분뇨 수집운반업,09_30_01_P,3860000,3.86E+17,2001.9.4,,3,폐업,2,폐업,2015.3.12,,,,6521155,,420-825,경기도 부천시 심곡동 285-15,경기도 부천시 장말로271번길 18-5 (심곡동),420-825,부천정화조,2019.11.1 13:28,U,2019.11.3 2:40,,179813.7613,443398.0608,분뇨등관련영업관리,,,,,,,
127,가축분뇨 수집운반업,09_30_01_P,5670000,5.67E+17,2001.4.17,,3,폐업,2,폐업,2009.4.23,,,,055-271-5225,,631-823,경상남도 창원시 마산합포구 진북면 지산리 226-19,경상남도 창원시 마산합포구 진북면 지산1길 71,,대한양돈협회 마산지부 영농조합법인,2017.1.4 17:33,I,2021.7.2 0:23,,333406.1237,180608.4918,분뇨등관련영업관리,,,,,,,
128,가축분뇨 수집운반업,09_30_01_P,5670000,5.67E+17,2001.3.30,,3,폐업,2,폐업,2009.4.23,,,,055-271-5225,,631-823,경상남도 창원시 마산합포구 진북면 지산리 226-19,경상남도 창원시 마산합포구 진북면 지산1길 71,,대한양돈협회 마산지부 영농조합법인,2017.1.4 17:35,I,2021.7.2 0:23,,333406.1237,180608.4918,분뇨등관련영업관리,,,,,,,
129,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2021.5.27,,3,폐업,2,폐업,2021.9.30,,,,,,,경상북도 상주시 청리면 원장리 312-1,경상북도 상주시 청리면 원장3길 13,37256,정일품환경,2021.10.14 13:12,U,2021.10.16 2:40,축산분뇨 처리업,302054.0668,316988.4267,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
130,가축분뇨 수집운반업,09_30_01_P,5690000,5.69E+17,2014.7.16,,3,폐업,2,폐업,2021.5.17,2021.5.17,,,,,,세종특별자치시 전동면 청람리 21-1,세종특별자치시 전동면 운주산로 720-6,30010,청수환경,2021.5.18 11:03,U,2021.5.20 2:40,,220787.9197,351318.2244,분뇨등관련영업관리,,,,,,,
131,가축분뇨 수집운반업,09_30_01_P,4160000,4.16E+17,2021.5.25,,3,폐업,2,폐업,2021.7.2,,,,,,,경기도 가평군 청평면 하천리 216-14,경기도 가평군 청평면 우무내길 37,12450,청평정화사,2021.7.2 10:22,U,2021.7.4 2:40,,238071.9557,471528.0263,분뇨등관련영업관리,,,,,,,
132,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2008.2.4,,3,폐업,2,폐업,2022.6.16,,,,041-334-2746,,,충청남도 예산군 예산읍 궁평리 9-1,충청남도 예산군 예산읍 예당평야로 92-50,32422,예산양돈영농조합법인,2022.6.17 13:55,U,2022.6.19 2:40,,186413.9227,360594.8132,분뇨등관련영업관리,,,,,0,,0
133,가축분뇨 수집운반업,09_30_01_P,4610000,4.61E+17,2006.4.7,,3,폐업,2,폐업,2013.9.11,,,,335-0567,,340-809,충청남도 예산군 예산읍 향천리 205-3,충청남도 예산군 예산읍 예산로 319-4,340-809,영진축산,2015.8.17 9:39,I,2018.8.31 23:59,,187405.9641,353227.0572,분뇨등관련영업관리,,,,,,,
134,가축분뇨 수집운반업,09_30_01_P,3570000,3.57E+17,2008.10.21,,3,폐업,2,폐업,2014.2.3,,,,4339550,,402-206,인천광역시 남구 주안동 894-3,인천광역시 남구 경인로 499 (주안동),402-848,인천축산농협,2014.2.3 12:58,I,2018.8.31 23:59,,,,분뇨등관련영업관리,,,,,,,
