분류,자치구,공연/행사명,날짜/시간,장소,기관명,이용대상,이용요금,출연자정보,프로그램소개,기타내용,홈페이지?주소,대표이미지,신청일,시민/기관,시작일,종료일,테마분류,경도(X좌표),위도(Y좌표),유무료,문화포털상세URL
뮤지컬/오페라,종로구,오페라 `라 트라비아타`,2022-12-07~2022-12-08,꿈의숲 콘서트홀,세종문화회관,만 7세 이상 입장가능,"VIP석 70,000원 / S석 50,000원 / A석 20,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33690&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=70a27f2f475b478a9d5a968a0d4c175a&thumb=Y,2022.12.7,기관,2022.12.7 0:00,2022.12.8 0:00,,37.5726241,126.9760053,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140244&menuNo=200008
교육/체험,성동구,성동구립도서관 김상근 교수 초청 북 콘서트,2022-12-07~2022-12-07,소월아트홀,성동문화재단,청소년 이상 누구나 300명,,,,,https://www.sdfac.or.kr/kor/sdfac/performance/plan_view.do?p_idx=804&page=1&p_kind=&s_idx=&s_keyword=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fce0907e4d3c4878bc66a2692f168841&thumb=Y,2022.12.2,기관,2022.12.7 0:00,2022.12.7 0:00,,37.5593204,127.036016,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140194&menuNo=200011
독주/독창회,종로구,송문희 피아노 독주회_The Romantics,2022-12-07~2022-12-07,세종체임버홀,세종문화회관,만 7세 이상,"전석 20,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33682&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=88b027e9c272409a9ed706b32b5e3ac8&thumb=Y,2022.12.7,기관,2022.12.7 0:00,2022.12.7 0:00,,37.5726241,126.9760053,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140245&menuNo=200008
기타,도봉구,"2022 노원 지역학 학술포럼 [문화분권시대, 지역문화의 힘과 미래]",2022-12-07~2022-12-07,노원문화원 1층 다목적홀,도봉문화원,홈페이지 참고,,,,,http://www.dobong.or.kr/main/main.php?categoryid=06&menuid=06&groupid=00,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ce3c0460225f4f8cbf3985fe6271e04c&thumb=Y,2022.11.23,기관,2022.12.7 0:00,2022.12.7 0:00,,37.62879899,127.0698009,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140105&menuNo=200013
연극,성동구,22.12.07(수) 12월 문화가 흐르는 청계천의 밤,2022-12-07~2022-12-07,청계천박물관 3층 강당,청계천박물관,누구나,,,,,https://museum.seoul.go.kr/cgcm/board/NR_boardList.do?bbsCd=1018,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2b3f631c260a4aee87acf7ec59b12873&thumb=Y,2022.11.25,기관,2022.12.7 0:00,2022.12.7 0:00,,37.57126617,127.0350432,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140127&menuNo=200008
뮤지컬/오페라,구로구,"참여형 아동 음악극 키즈오페라 - 꿈 아저씨, 홉",2022-12-07~2022-12-07,꿈나무극장,구로문화재단,24개월 이상(추천연령 : 5세 이상),"전석 5,000원",,,,https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3617&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=77ea3169b60d4a2398728172af1f44d2&thumb=Y,2022.12.1,기관,2022.12.7 0:00,2022.12.7 0:00,,37.48956474,126.8864738,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140181&menuNo=200008
전시/미술,동대문구,[2022 서울라이트 DDP] 빛 조형물 전시,2022-12-06~2023-01-01,DDP 아트홀 1층 A3 출입구 인근,동대문디자인플라자,홈페이지 참고,,,,,http://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=531&boardno=16&bbstopno=531&act=view&subno=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7587381f8c83429d9e85c939243c0ae9&thumb=Y,2022.12.6,기관,2022.12.6 0:00,2023.1.1 0:00,,37.56681313,127.0096257,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140227&menuNo=200009
전시/미술,성동구,[채화칠기] 기획초대전 전시 (12. 6. ~ 12. 14.),2022-12-06~2022-12-14,서울시 성동구 왕십리로 281 서월아트홀 1층,성동문화재단,누구나,,,,,https://www.sdfac.or.kr/kor/sdfac/board/noti_view.do?page=1&b_idx=6289&bbs_id=noti&article_category=&searchCnd=3&searchWrd=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=96912e7f9ee94f35baedbd56c560f5af&thumb=Y,2022.12.6,기관,2022.12.6 0:00,2022.12.14 0:00,,37.5593204,127.036016,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140239&menuNo=200009
전시/미술,동대문구,DDP협력전시[한국색채대상 & 국제색채작품 초대전 & 대학생 색채디자인 공모전],2022-12-06~2022-12-09,동대문디자인플라자(DDP) 뮤지엄 디자인둘레길(1F~2F구간),동대문디자인플라자,홈페이지 참고,,,,,http://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=459&boardno=15&bbstopno=459&act=view&subno=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2716be5b464c41a881cf5856536b67ef&thumb=Y,2022.12.6,기관,2022.12.6 0:00,2022.12.9 0:00,,37.56681313,127.0096257,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140226&menuNo=200009
국악,종로구,늙은 노래의 좌표,2022-12-06~2022-12-07,서울돈화문국악당,서울돈화문국악당,9세 이상 관람가,"전석 30,000원",,,,https://sdtt.or.kr/user/program/2022/12/1181,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7e3fcaa667584cee9f11434402f007c0&thumb=Y,2022.12.2,기관,2022.12.6 0:00,2022.12.7 0:00,,37.57725028,126.9907307,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140204&menuNo=200008
국악,종로구,유은선 작곡발표회 - 이것도 우리의 혁명이란다,2022-12-06~2022-12-06,세종S씨어터,세종문화회관,만 7세 이상 입장가,"전석 20,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33707&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1b6914e761e34fed827cf51395ab0410&thumb=Y,2022.12.6,기관,2022.12.6 0:00,2022.12.6 0:00,,37.5726241,126.9760053,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140225&menuNo=200008
클래식,종로구,MUSIC TO ARTS with 로드앙상블,2022-12-06~2022-12-06,세종체임버홀,세종문화회관,8세 이상,"전석 20,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33740&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=17d1947a0b174bc0a9cf20ce8b2d8522&thumb=Y,2022.12.6,기관,2022.12.6 0:00,2022.12.6 0:00,,37.5726241,126.9760053,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140224&menuNo=200008
콘서트,종로구,서울시합창단 송년음악회 `Special Day`,2022-12-06~2022-12-06,세종대극장,세종문화회관,만7세이상(취학아동 이상),"R석 50,000원 S석 40,000원 A석 30,000원 B석 20,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33436&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=188bb2f3fc53491e972cb5e5b996d089&thumb=Y,2022.11.2,기관,2022.12.6 0:00,2022.12.6 0:00,,37.5726241,126.9760053,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139913&menuNo=200008
교육/체험,동대문구,[용두어린이영어도서관] 12월 비대면 강좌 [집에서 만나는 미술관],2022-12-05~2022-12-26,비대면(온라인 Zoom),동대문문화재단,도서관 이용자 및 지역주민(성인) 10명,,,,,http://ddmac.or.kr/sub04/sub01.php?type=view&uid=2870,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6cf0eb1955ab496f96cc3ff789df4a1c&thumb=Y,2022.11.21,기관,2022.12.5 0:00,2022.12.26 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140084&menuNo=200011
전시/미술,중구,[공간지원사업] 고선애 개인전 [#더불어함께],2022-12-05~2022-12-17,서울시청 시민청 지하1층 시민플라자B,시민청,홈페이지 참고,,,,,https://www.seoulcitizenshall.kr/?r=sch&m=program2&cate=&ing=active&sort=uid&mod=view&p=1&uid=2605,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=49ad39afa5d54b68a66f38e56d648416&thumb=Y,2022.11.29,기관,2022.12.5 0:00,2022.12.17 0:00,,37.566635,126.978675,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140154&menuNo=200009
기타,은평구,[구립증산정보도서관] 꼬마북클럽 12월 '윌로비 씨의 크리스마스 트리',2022-12-05~2022-12-12,구립증산정보도서관 지하 문화강좌실,기타,6~7세 유아 10명,,,,,https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=1585&listname=normal,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=326a534242f64b43906eb71942ec3fb6&thumb=Y,2022.11.28,기관,2022.12.5 0:00,2022.12.12 0:00,,37.582727,126.9075589,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140130&menuNo=200013
교육/체험,성동구,변기 속  사이펀의 원리 (12/4(일) 개강),2022-12-04~2022-12-25,서울하수도과학관 2층 교육실,서울하수도과학관,초등학생,,,,,https://sssmuseum.org/main/?mc_code=1210,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9f211c02499a40fd92ea9e2310da3231&thumb=Y,2022.11.4,시민,2022.12.4 0:00,2022.12.25 0:00,기타,37.5570865,127.0580683,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139935&menuNo=200011
무용,성동구,한국춤 101:숨,2022-12-04~2022-12-04,성수아트홀,성동문화재단,8세 이상 관람가,"전석 10,000원(네이버 예약)",,,,https://www.sdfac.or.kr/kor/sdfac/performance/plan_view.do?p_idx=806&page=1&p_kind=&s_idx=&s_keyword=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ae35aba82db94a899183abde19e9829e&thumb=Y,2022.12.2,기관,2022.12.4 0:00,2022.12.4 0:00,,37.54541449,127.0469742,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140196&menuNo=200008
전시/미술,강남구,≪끝에서 두 번째 세계≫,2022-12-03~2023-02-12,서울시 강남구 영동대로 714,기타,전체,,"박론디, 원정백화점, 추수",,,https://hitecollection.com,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f13433a501d2466e87dbf6d84a97c924&thumb=Y,2022.12.23,시민,2022.12.3 0:00,2023.2.12 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140373&menuNo=200009
교육/체험,성동구,돌고 돌아 하수도 (12/3(토) 개강),2022-12-03~2022-12-31,서울하수도과학관 2층 교육실,서울하수도과학관,초등학생,무료,,,,https://sssmuseum.org/main/?mc_code=1210,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ef7071080acb4c13a4d411d0a35abfd5&thumb=Y,2022.11.4,시민,2022.12.3 0:00,2022.12.31 0:00,기타,37.5570865,127.0580683,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139934&menuNo=200011
교육/체험,광진구,[서울상상나라] (오감요리) 루돌프 머핀 ,2022-12-03~2022-12-31,서울상상나라 지하 1층 요리놀이실,서울상상나라,5세 이상 어린이,"12,000원",,,,https://www.seoulchildrensmuseum.org/education/educationList.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5ba2b775d4be4aaabd7b64f781d84dfa&thumb=Y,2022.11.9,기관,2022.12.3 0:00,2022.12.31 0:00,어린이/청소년 문화행사,37.55055,127.077569,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140006&menuNo=200011
교육/체험,성동구,선생님과 함께하는 [하수도야 고마워!] (12/3(토)개강),2022-12-03~2022-12-31,서울하수도과학관 2층 교육실,서울하수도과학관,만4세~초등 저학년,,,,,https://sssmuseum.org/main/?mc_code=1210,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1a8c628c7d794807acc531e5c920849f&thumb=Y,2022.11.4,기관,2022.12.3 0:00,2022.12.31 0:00,기타,37.5570865,127.0580683,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139939&menuNo=200011
교육/체험,광진구,[서울상상나라] (가족요리) 크리스마스트리 빵,2022-12-03~2022-12-31,서울상상나라 지하 1층 요리놀이실,서울상상나라,4세 이상 어린이와 보호자 1인,"14,000원",,,,https://www.seoulchildrensmuseum.org/education/educationList.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6b11efafb74f44c5a14fa65ee2735ad8&thumb=Y,2022.11.9,기관,2022.12.3 0:00,2022.12.31 0:00,어린이/청소년 문화행사,37.55055,127.077569,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140005&menuNo=200011
교육/체험,용산구,팝업북으로 만나는 용산공원,2022-12-03~2022-12-17,녹사평역 용산공원 플랫폼 (녹사평역 B4),서울시청,초등학교 3학년~6학년,,,,,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221108100455329364,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e28f48b6d6dc444cb3ebe38cf3575605&thumb=Y,2022.11.8,기관,2022.12.3 0:00,2022.12.17 0:00,어린이/청소년 문화행사,37.53483142,126.9870285,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139984&menuNo=200011
전시/미술,도봉구,평화문화진지 일상예술워크숍 [우리 현대 미술 가족 ｜ 따뜻한 얼음],2022-12-03~2022-12-11,평화문화진지 전시실 1,도봉문화재단,홈페이지 참고,홈페이지 참고,,,,http://www.dbfac.or.kr/front/supportManageReq/supportManageView.do?miv_pageNo=&miv_pageSize=6&total_cnt=&LISTOP=&mode=V&seq=819&searchkey=NAME&search_gb=&gubun=02&search_gb2=All&gubun2=&searchType=title&searchtxt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c10628fdec1b4afaa3281c90d8f19236&thumb=Y,2022.12.5,기관,2022.12.3 0:00,2022.12.11 0:00,,37.69080863,127.0472154,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140216&menuNo=200009
뮤지컬/오페라,광진구,가족뮤지컬 고고다이노 우리동네 공룡,2022-12-03~2022-12-11,나루아트센터 대공연장,광진문화재단,전체관람가,"VIP석 : 66,000원 / R석 : 55,000원",,,,http://www.naruart.or.kr/bbs/board.php?bo_table=performance&wr_id=809,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=aebc58b42a224c54b0d2ee85bfe0b400&thumb=Y,2022.12.9,기관,2022.12.3 0:00,2022.12.11 0:00,,37.5376439,127.0706037,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140273&menuNo=200008
전시/미술,동대문구,DDP 협력전시 [VIDAK 2022 겨울 국제초대전&컨퍼런스:D-Space(Design Space)],2022-12-03~2022-12-11,동대문디자인플라자(DDP) 뮤지엄 디자인둘레길(2F~4F구간),동대문디자인플라자,누구나,,,,,http://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=458&boardno=15&bbstopno=458&act=view&subno=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7280cadba67e4232821b9cd48145da6b&thumb=Y,2022.12.5,기관,2022.12.3 0:00,2022.12.11 0:00,,37.56681313,127.0096257,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140214&menuNo=200009
전시/미술,성동구,"[청소년 문화다양성+] 행당초등학교 '안녕 다름, 안녕 닮음'",2022-12-03~2022-12-04,서울특별시 성동구 왕십리광장로 17 비트플렉스 4층 갤러리허브,성동문화재단,모든연령,홈페이지 참고,,,,https://www.sdfac.or.kr/kor/sdfac/performance/plan_view.do?p_idx=807&page=1&p_kind=&s_idx=&s_keyword=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ef4b03355c2042638f29d415b8904d58&thumb=Y,2022.12.2,기관,2022.12.3 0:00,2022.12.4 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140197&menuNo=200009
콘서트,중구,[공간지원사업] 불꽃을 노래하는 사람들(안승준X김찬홍),2022-12-03~2022-12-03,서울시청 시민청 지하 2층 바스락,시민청,시민 누구나,,,,,https://www.seoulcitizenshall.kr/?r=sch&m=program2&cate=&ing=active&sort=uid&mod=view&p=1&uid=2598,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9efc389f7b4a47bfaef54f0fea24de41&thumb=Y,2022.11.10,기관,2022.12.3 0:00,2022.12.3 0:00,,37.566635,126.978675,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140015&menuNo=200008
클래식,중구,박물관 토요음악회 [2022 송년음악회],2022-12-03~2022-12-03,박물관 1층 로비 ,서울역사박물관,제한없음,무료,https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1018&seq=20221128095709824&sso=ok ,https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1018&seq=20221128095709824&sso=ok ,,https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1018&seq=20221128095709824&sso=ok ,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=46b3471e48b445408928e09f87cce4be&thumb=Y,2022.11.28,기관,2022.12.3 0:00,2022.12.3 0:00,기타,37.5701434,126.9704375,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140140&menuNo=200008
콘서트,구로구,구로구립소년소녀합창단 제12회 정기연주회,2022-12-03~2022-12-03,구로아트밸리예술극장,구로문화재단,만5세이상,,,,,https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3614&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cf72150aa2284ac586188f0dd39bb3e2&thumb=Y,2022.11.24,기관,2022.12.3 0:00,2022.12.3 0:00,,37.4966724,126.888881,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140116&menuNo=200008
국악,종로구,첫눈 : 마음을 노래하다,2022-12-03~2022-12-03,서울돈화문국악당,서울돈화문국악당,전체관람가,"전석 20,000원",,,,https://sdtt.or.kr/user/program/2022/12/1148,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=dfa9dbc8bb704fb3b94148791cc5ff64&thumb=Y,2022.12.1,기관,2022.12.3 0:00,2022.12.3 0:00,,37.57725028,126.9907307,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140171&menuNo=200008
콘서트,양천구,양천뮤직리그 합동공연 [음악이 흐르는 #양천의 밤],2022-12-03~2022-12-03,양천문화회관 대극장,양천문화재단,만 8세 이상,,,,,https://yfac.kr/main/site/ticket/page1.do?proc_type=view&tidx=155&prepage=%2Fmain%2Fsite%2Fticket%2Fpage1.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=60fa73ca62b54cc08716dcc87cecd45e&thumb=Y,2022.11.24,기관,2022.12.3 0:00,2022.12.3 0:00,,37.5164888,126.8631233,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140112&menuNo=200008
